date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:11:12	91132/91132	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:41:03%20GMT	https://www.w3schools.com/python/ref_dictionary_update.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/ref_dictionary_update.html	(from https://www.w3schools.com/python/python_dictionaries_methods.asp)
13:11:13	91407/91407	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:00:04%20GMT	https://www.w3schools.com/python/ref_dictionary_values.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/ref_dictionary_values.html	(from https://www.w3schools.com/python/python_dictionaries_methods.asp)
13:11:14	102756/102756	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:11:16%20GMT	https://www.w3schools.com/python/exercise.asp?filename=exercise_dictionaries1	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/exercise612d.html	(from https://www.w3schools.com/python/python_dictionaries_exercises.asp)
13:11:15	23767/23767	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:46:58%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_if2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython3af5.html	(from https://www.w3schools.com/python/python_conditions.asp)
13:11:18	23952/23952	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:28:50%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_if_error	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythone650.html	(from https://www.w3schools.com/python/python_conditions.asp)
13:11:19	23806/23806	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:53:24%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_if_elif	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython937e.html	(from https://www.w3schools.com/python/python_conditions.asp)
13:11:21	23848/23848	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:48:56%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_if_else	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython0adb.html	(from https://www.w3schools.com/python/python_conditions.asp)
13:11:22	23812/23812	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2009:41:05%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_if_else2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonc321.html	(from https://www.w3schools.com/python/python_conditions.asp)
13:11:23	23766/23766	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:13:33%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_if_short	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython2f4e.html	(from https://www.w3schools.com/python/python_conditions.asp)
13:11:24	23742/23742	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:17:16%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_if_else_short	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython7336.html	(from https://www.w3schools.com/python/python_conditions.asp)
13:11:25	23770/23770	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:58:42%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_if_else_short2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonf77f.html	(from https://www.w3schools.com/python/python_conditions.asp)
13:11:26	23794/23794	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2009:18:31%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_if_and	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython434b.html	(from https://www.w3schools.com/python/python_conditions.asp)
13:11:26	23821/23821	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:55:10%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_if_or	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython8f59.html	(from https://www.w3schools.com/python/python_conditions.asp)
13:11:27	23853/23853	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:20:54%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_if_nested	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythona8ea.html	(from https://www.w3schools.com/python/python_conditions.asp)
13:11:28	23815/23815	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:29:11%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_if_pass	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython1f4d.html	(from https://www.w3schools.com/python/python_conditions.asp)
13:11:29	102506/102506	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:11:31%20GMT	https://www.w3schools.com/python/exercise.asp?filename=exercise_ifelse1	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/exercise64d3.html	(from https://www.w3schools.com/python/python_conditions.asp)
13:11:30	23758/23758	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:35:31%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_while	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython386c.html	(from https://www.w3schools.com/python/python_while_loops.asp)
13:11:31	23771/23771	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:46:47%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_while_break	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython66af.html	(from https://www.w3schools.com/python/python_while_loops.asp)
13:11:32	23835/23835	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:45:30%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_while_continue	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonefc5.html	(from https://www.w3schools.com/python/python_while_loops.asp)
13:11:33	23836/23836	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:18:49%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_while_else	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythona9f3.html	(from https://www.w3schools.com/python/python_while_loops.asp)
13:11:34	102487/102487	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:11:35%20GMT	https://www.w3schools.com/python/exercise.asp?filename=exercise_while_loops1	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/exercise745d.html	(from https://www.w3schools.com/python/python_while_loops.asp)
13:11:34	23786/23786	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:39:55%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_for	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonc56b.html	(from https://www.w3schools.com/python/python_for_loops.asp)
13:11:35	23806/23806	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:41:57%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_for_break	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython434a.html	(from https://www.w3schools.com/python/python_for_loops.asp)
13:11:36	23794/23794	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:42:13%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_for_break2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython26c7.html	(from https://www.w3schools.com/python/python_for_loops.asp)
13:11:37	23809/23809	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:14:04%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_for_continue	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython4c85.html	(from https://www.w3schools.com/python/python_for_loops.asp)
13:11:38	24557/24557	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:42:39%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_for_range	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonb069.html	(from https://www.w3schools.com/python/python_for_loops.asp)
13:11:38	23744/23744	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:42:53%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_for_range2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythond447.html	(from https://www.w3schools.com/python/python_for_loops.asp)
13:11:39	23797/23797	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:35:40%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_for_range3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython2288.html	(from https://www.w3schools.com/python/python_for_loops.asp)
13:11:39	23814/23814	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:53:31%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_for_else	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython84cc.html	(from https://www.w3schools.com/python/python_for_loops.asp)
13:11:40	23846/23846	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:57:51%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_for_else_break	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonab5d.html	(from https://www.w3schools.com/python/python_for_loops.asp)
13:11:41	23952/23952	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:43:44%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_for_nested	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonab01.html	(from https://www.w3schools.com/python/python_for_loops.asp)
13:11:42	23802/23802	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:56:29%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_for_pass	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython1439.html	(from https://www.w3schools.com/python/python_for_loops.asp)
13:11:43	102594/102594	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:11:45%20GMT	https://www.w3schools.com/python/exercise.asp?filename=exercise_for_loops1	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/exercisec4aa.html	(from https://www.w3schools.com/python/python_for_loops.asp)
13:11:44	23778/23778	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:45:24%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_function	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython2a16.html	(from https://www.w3schools.com/python/python_functions.asp)
13:11:44	23859/23859	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:34:21%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_function_param	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonac12.html	(from https://www.w3schools.com/python/python_functions.asp)
13:11:45	23794/23794	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:58:42%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_function_args_n	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython5d91.html	(from https://www.w3schools.com/python/python_functions.asp)
13:11:46	23984/23984	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:53:58%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_function_args_error	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythond3d5.html	(from https://www.w3schools.com/python/python_functions.asp)
13:11:47	23825/23825	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:41:45%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_function_args	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythone582.html	(from https://www.w3schools.com/python/python_functions.asp)
13:11:48	23868/23868	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:05:08%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_function_kwargs	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonab9a.html	(from https://www.w3schools.com/python/python_functions.asp)
13:11:48	23832/23832	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:14:06%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_function_kwargs_n	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython8df9.html	(from https://www.w3schools.com/python/python_functions.asp)
13:11:49	23917/23917	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:51:37%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_function_param2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython9f53.html	(from https://www.w3schools.com/python/python_functions.asp)
13:11:49	23836/23836	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:52:17%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_function_param3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython9902.html	(from https://www.w3schools.com/python/python_functions.asp)
13:11:50	23815/23815	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:48:28%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_function_return	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython7fa0.html	(from https://www.w3schools.com/python/python_functions.asp)
13:11:51	23811/23811	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:45:38%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_function_pass	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython72e5.html	(from https://www.w3schools.com/python/python_functions.asp)
13:11:52	23965/23965	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:42:59%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_recursion	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython60b5.html	(from https://www.w3schools.com/python/python_functions.asp)
13:11:53	102458/102458	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:11:54%20GMT	https://www.w3schools.com/python/exercise.asp?filename=exercise_functions1	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/exercise75c3.html	(from https://www.w3schools.com/python/python_functions.asp)
13:11:53	23723/23723	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:35:11%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_lambda	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython5fd7.html	(from https://www.w3schools.com/python/python_lambda.asp)
13:11:54	23728/23728	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:42:22%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_lambda2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython7dc7.html	(from https://www.w3schools.com/python/python_lambda.asp)
13:11:55	23738/23738	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:29:10%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_lambda3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythoncb73.html	(from https://www.w3schools.com/python/python_lambda.asp)
13:11:55	23780/23780	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:42:23%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_lambda_double	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython546b.html	(from https://www.w3schools.com/python/python_lambda.asp)
13:11:56	23780/23780	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:58:37%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_lambda_triple	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython92c0.html	(from https://www.w3schools.com/python/python_lambda.asp)
13:11:57	23834/23834	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:54:00%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_lambda_both	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython07a8.html	(from https://www.w3schools.com/python/python_lambda.asp)
13:11:58	102432/102432	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:12:00%20GMT	https://www.w3schools.com/python/exercise.asp?filename=exercise_lambda1	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/exercise9a02.html	(from https://www.w3schools.com/python/python_lambda.asp)
13:11:58	23758/23758	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:56:50%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_array1	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython29dd.html	(from https://www.w3schools.com/python/python_arrays.asp)
13:11:59	23750/23750	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:48:11%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_array2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython3430.html	(from https://www.w3schools.com/python/python_arrays.asp)
13:12:00	23782/23782	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:55:50%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_array3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython15ea.html	(from https://www.w3schools.com/python/python_arrays.asp)
13:12:00	23749/23749	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:46:22%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_array4	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython7fc3.html	(from https://www.w3schools.com/python/python_arrays.asp)
